사용월,호선명,지하철역,승차총승객수,하차총승객수,lat,lng
202102,1호선,노량진,47859,45522,37.5135735646312,126.940826454376
202102,1호선,녹양,20961,20075,37.7593972381027,127.042273911226
202102,1호선,녹천,20703,17581,37.6456959058103,127.050919992127
202102,1호선,당정,23624,23105,37.3444543328447,126.948347418727
202102,1호선,대방,44830,46444,37.5128688879851,126.925248506022
202102,1호선,덕계,12345,11296,37.8187729615258,127.056653419502
202102,1호선,덕정,24839,23972,37.844283985167,127.061969695022
202102,1호선,도봉,27223,25691,37.6803629061562,127.045764016316
202102,1호선,도봉산,66135,46162,37.6891205614059,127.046528790935
202102,1호선,도원,13244,13412,37.468791983109,126.642404388038
202102,1호선,도화,18635,16962,37.4661106428252,126.668375888234
202102,1호선,독산,48321,49590,37.4659873169402,126.889514168718
202102,1호선,동대문,67958,66656,37.5717775660734,127.011167102297
202102,1호선,동두천,9157,11396,37.9278370541411,127.054940223638
202102,1호선,동두천중앙,15644,15032,37.9018057802045,127.056238895955
202102,1호선,동묘앞,84131,88362,37.5733722075697,127.01675118037
202102,1호선,동암,76343,76284,37.4710056673671,126.702935214739
202102,1호선,동인천,71956,69196,37.4759574845683,126.631750522383
202102,1호선,두정,27871,29184,36.8329346310528,127.149020699344
202102,1호선,망월사,32894,34061,37.725963479768,127.046509519875
202102,1호선,명학,27671,27039,37.3852171904558,126.935265701361
202102,1호선,방학,44738,43405,37.6663490420969,127.044424667701
202102,1호선,배방,5353,5306,36.7775631745193,127.052904723378
202102,1호선,백운,32018,31182,37.4832252226726,126.70727338322
202102,1호선,병점,68719,71690,37.2068017946815,127.033243427141
202102,1호선,보산,10495,9859,37.9143185033452,127.057237110508
202102,1호선,봉명,4007,3979,36.8012573235829,127.135835679685
202102,1호선,부개,37089,34252,37.4883181353962,126.740251327956
202102,1호선,부천,173974,176130,37.4840369248427,126.782649695027
202102,1호선,부평,183309,194151,37.4904472744166,126.723486369222
202102,1호선,서동탄,6393,6295,37.1959264123992,127.052133990784
202102,1호선,서빙고,8042,7693,37.5199555398566,126.990048630943
202102,1호선,서울,201120,162353,37.549118478341,126.970484281315
202102,1호선,서울,201120,162353,37.549118478341,126.970484281315
202102,1호선,서정리,33028,34989,37.0570033704623,127.053006355073
202102,1호선,석계,39094,42228,37.6150480846952,127.066118430844
202102,1호선,석수,41120,40297,37.4343424740399,126.902529209911
202102,1호선,성균관대,58996,61003,37.3001863040678,126.972261050259
202102,1호선,성환,16771,17054,36.9167500567322,127.126732155397
202102,1호선,세류,14742,14803,37.2442506519983,127.014111849323
202102,1호선,세마,12287,11279,37.1869917898194,127.043062518202
202102,1호선,소사,44798,42382,37.4824529147477,126.796018552602
202102,1호선,소요산,26316,22476,37.947953996357,127.061213156402
202102,1호선,송내,104513,102499,37.4876747409104,126.752771844443
202102,1호선,송탄,25844,25799,37.0752833781957,127.054299835138
202102,1호선,수원,240436,247261,37.2656768667795,127.000096053009
202102,1호선,시청,53243,52963,37.5654385176408,126.976983237511
202102,1호선,신길,38097,32217,37.5176677017212,126.914336937521
202102,1호선,신도림,16069,16987,37.5087701449787,126.891080501385
202102,1호선,신설동,56206,55958,37.5762451837487,127.023278761358
202102,1호선,신이문,37589,34563,37.604278644666,127.069577322142
202102,1호선,신창,6102,5901,36.7694848050308,126.949921514343
202102,1호선,쌍용,8357,7765,36.793655090373,127.121594290099
202102,1호선,아산,16163,13909,36.7920474174232,127.104115243093
202102,1호선,안양,106178,104820,37.4014349994721,126.92300270344
202102,1호선,양주,36530,35164,37.7736548042753,127.044790945301
202102,1호선,역곡,114666,113851,37.4852888314378,126.811871466794
202102,1호선,영등포,234917,238524,37.5156680341198,126.907665995469
202102,1호선,오류동,53060,49650,37.494359185399,126.844600701673
202102,1호선,오산,56118,56363,37.1458951784684,127.066844907861
202102,1호선,오산대,15312,14412,37.1693006160923,127.063064763281
202102,1호선,옥수,314,175,37.5409877747326,127.018965435917
202102,1호선,온수,28016,26578,37.4921502838112,126.823380714316
202102,1호선,온양온천,22487,22359,36.7804682813951,127.003451110541
202102,1호선,왕십리,68071,77262,37.5612217415191,127.036655378283
202102,1호선,외대앞,34145,33857,37.5954136758127,127.063058800869
202102,1호선,용산,186384,181532,37.5297718014452,126.964741503485
202102,1호선,월계,28666,26597,37.6321089404669,127.058729394991
202102,1호선,응봉,8489,7607,37.5504482266748,127.034927944532
202102,1호선,의왕,34256,33846,37.3211117738404,126.948383028902
202102,1호선,의정부,107438,111565,37.7379901517646,127.045879450143
202102,1호선,이촌,17658,13329,37.522520254623,126.973683151228
202102,1호선,인천,29182,24547,37.4765938446837,126.617089760956
202102,1호선,제기동,84051,87701,37.5781967284885,127.034690599752
202102,1호선,제물포,43708,42002,37.466803102521,126.656869633392
202102,1호선,종각,100039,89680,37.5702140381269,126.983239678933
202102,1호선,종로3가,118716,108831,37.5704266025836,126.99202930223
202102,1호선,종로5가,83964,85774,37.5709075371016,127.001916647342
202102,1호선,주안,92504,82084,37.464767076602,126.679517004054
202102,1호선,중동,37925,35489,37.4866184306426,126.764292213307
202102,1호선,지제,14708,13759,37.0187847572567,127.070485287852
202102,1호선,지행,32393,31190,37.8918774567748,127.055664161171
202102,1호선,직산,3802,3861,36.8713897700414,127.143691456107
202102,1호선,진위,5840,5466,37.1099375555493,127.062366903315
202102,1호선,창동,5,0,37.6532174818989,127.047714954434
202102,1호선,천안,37498,35930,36.8123208138282,127.146822493854
202102,1호선,청량리,197181,200327,37.5802331563072,127.045085886324
202102,1호선,평택,79065,78380,36.9918974768998,127.083288658126
202102,1호선,한남,16203,15726,37.5291881521046,127.008249820572
202102,1호선,화서,29333,29097,37.2848936747156,126.989199634131
202102,1호선,회룡,56237,56244,37.7244219058017,127.047218627472
202103,1호선,가능,32346,31128,37.7483685951812,127.044220735748
202103,1호선,가산디지털단지,38801,53693,37.4815957375443,126.882559483336
202103,1호선,간석,27609,26281,37.4646879052409,126.693451172704
202103,1호선,개봉,103697,103458,37.4945222528654,126.859102583368
202103,1호선,관악,39602,37153,37.4188017578979,126.909121118476
202103,1호선,광명,16920,13914,37.4163635638303,126.884877197434
202103,1호선,광운대,37341,37218,37.6230335564713,127.06176348127
202103,1호선,구로,87139,89645,37.5024345090279,126.881491595821
202103,1호선,구일,28543,27766,37.4963911827294,126.869920428658
202103,1호선,군포,27444,25519,37.354076121748,126.948484962089
202103,1호선,금정,116396,117591,37.3722878708479,126.943387264162
202103,1호선,금천구청,53629,53332,37.455609978438,126.894514076077
202103,1호선,남영,37030,38998,37.5405646005342,126.971332437837
202103,1호선,노량진,53594,50152,37.5135735646312,126.940826454376
202103,1호선,녹양,22535,21721,37.7593972381027,127.042273911226
202103,1호선,녹천,21892,18812,37.6456959058103,127.050919992127
202103,1호선,당정,25943,25548,37.3444543328447,126.948347418727
202103,1호선,대방,52084,53871,37.5128688879851,126.925248506022
202103,1호선,덕계,13698,12744,37.8187729615258,127.056653419502
202103,1호선,덕정,26819,26278,37.844283985167,127.061969695022
202103,1호선,도봉,29072,27540,37.6803629061562,127.045764016316
202103,1호선,도봉산,63372,43807,37.6891205614059,127.046528790935
202103,1호선,도원,15425,15850,37.468791983109,126.642404388038
202103,1호선,도화,19956,18464,37.4661106428252,126.668375888234
202103,1호선,독산,53214,53715,37.4659873169402,126.889514168718
202103,1호선,동대문,72088,71668,37.5717775660734,127.011167102297
202103,1호선,동두천,10065,12950,37.9278370541411,127.054940223638
202103,1호선,동두천중앙,15820,15442,37.9018057802045,127.056238895955
202103,1호선,동묘앞,81973,85459,37.5733722075697,127.01675118037
202103,1호선,동암,81879,82508,37.4710056673671,126.702935214739
202103,1호선,동인천,75810,73458,37.4759574845683,126.631750522383
202103,1호선,두정,34649,37432,36.8329346310528,127.149020699344
202103,1호선,망월사,36003,37427,37.725963479768,127.046509519875
202103,1호선,명학,32189,31655,37.3852171904558,126.935265701361
202103,1호선,방학,47413,45896,37.6663490420969,127.044424667701
202103,1호선,배방,6217,6434,36.7775631745193,127.052904723378
202103,1호선,백운,34654,34295,37.4832252226726,126.70727338322
202103,1호선,병점,75518,78279,37.2068017946815,127.033243427141
202103,1호선,보산,8516,8297,37.9143185033452,127.057237110508
202103,1호선,봉명,4631,4531,36.8012573235829,127.135835679685
202103,1호선,부개,39946,37753,37.4883181353962,126.740251327956
202103,1호선,부천,188956,191513,37.4840369248427,126.782649695027
202103,1호선,부평,197278,207394,37.4904472744166,126.723486369222
202103,1호선,서동탄,6693,6732,37.1959264123992,127.052133990784
202103,1호선,서빙고,9376,8908,37.5199555398566,126.990048630943
202103,1호선,서울,225718,187806,37.549118478341,126.970484281315
202103,1호선,서울,225718,187806,37.549118478341,126.970484281315
202103,1호선,서정리,37092,38984,37.0570033704623,127.053006355073
202103,1호선,석계,42697,45613,37.6150480846952,127.066118430844
202103,1호선,석수,44306,42242,37.4343424740399,126.902529209911
202103,1호선,성균관대,65918,67396,37.3001863040678,126.972261050259
202103,1호선,성환,19097,20278,36.9167500567322,127.126732155397
202103,1호선,세류,15818,16263,37.2442506519983,127.014111849323
202103,1호선,세마,13763,12500,37.1869917898194,127.043062518202
202103,1호선,소사,50512,48658,37.4824529147477,126.796018552602
202103,1호선,소요산,24730,20927,37.947953996357,127.061213156402
202103,1호선,송내,115769,114284,37.4876747409104,126.752771844443
202103,1호선,송탄,29578,29473,37.0752833781957,127.054299835138
202103,1호선,수원,256813,263586,37.2656768667795,127.000096053009
202103,1호선,시청,59197,60576,37.5654385176408,126.976983237511
202103,1호선,신길,41825,35173,37.5176677017212,126.914336937521
202103,1호선,신도림,18036,18629,37.5087701449787,126.891080501385
202103,1호선,신설동,60185,59485,37.5762451837487,127.023278761358
202103,1호선,신이문,40326,37783,37.604278644666,127.069577322142
202103,1호선,신창,7485,8590,36.7694848050308,126.949921514343
202103,1호선,쌍용,9676,9627,36.793655090373,127.121594290099
202103,1호선,아산,19911,16417,36.7920474174232,127.104115243093
202103,1호선,안양,117472,116056,37.4014349994721,126.92300270344
202103,1호선,양주,39550,38592,37.7736548042753,127.044790945301
202103,1호선,역곡,128138,127081,37.4852888314378,126.811871466794
202103,1호선,영등포,264590,264787,37.5156680341198,126.907665995469
202103,1호선,오류동,59554,55681,37.494359185399,126.844600701673
202103,1호선,오산,61093,61487,37.1458951784684,127.066844907861
202103,1호선,오산대,16992,15865,37.1693006160923,127.063064763281
202103,1호선,옥수,352,188,37.5409877747326,127.018965435917
202103,1호선,온수,31179,29585,37.4921502838112,126.823380714316
202103,1호선,온양온천,25309,25226,36.7804682813951,127.003451110541
202103,1호선,왕십리,78207,88590,37.5612217415191,127.036655378283
202103,1호선,외대앞,41348,40648,37.5954136758127,127.063058800869
202103,1호선,용산,209511,207739,37.5297718014452,126.964741503485
202103,1호선,월계,30285,28110,37.6321089404669,127.058729394991
202103,1호선,응봉,10413,9974,37.5504482266748,127.034927944532
202103,1호선,의왕,37133,36984,37.3211117738404,126.948383028902
202103,1호선,의정부,112215,115232,37.7379901517646,127.045879450143
202103,1호선,이촌,19235,14665,37.522520254623,126.973683151228
202103,1호선,인천,26081,21741,37.4765938446837,126.617089760956
202103,1호선,제기동,91292,93884,37.5781967284885,127.034690599752
202103,1호선,제물포,47428,45935,37.466803102521,126.656869633392
202103,1호선,종각,113731,101334,37.5702140381269,126.983239678933
202103,1호선,종로3가,132220,123012,37.5704266025836,126.99202930223
202103,1호선,종로5가,99936,99941,37.5709075371016,127.001916647342
202103,1호선,주안,102595,90504,37.464767076602,126.679517004054
202103,1호선,중동,41949,39581,37.4866184306426,126.764292213307
202103,1호선,지제,17451,16224,37.0187847572567,127.070485287852
202103,1호선,지행,32558,32021,37.8918774567748,127.055664161171
202103,1호선,직산,4113,4268,36.8713897700414,127.143691456107
202103,1호선,진위,6587,6076,37.1099375555493,127.062366903315
202103,1호선,창동,1,0,37.6532174818989,127.047714954434
202103,1호선,천안,41205,40763,36.8123208138282,127.146822493854
202103,1호선,청량리,215174,219561,37.5802331563072,127.045085886324
202103,1호선,평택,85889,86383,36.9918974768998,127.083288658126
202103,1호선,한남,17617,16890,37.5291881521046,127.008249820572
202103,1호선,화서,32909,32657,37.2848936747156,126.989199634131
202103,1호선,회룡,61321,61262,37.7244219058017,127.047218627472
202104,1호선,가능,34201,32939,37.7483685951812,127.044220735748
202104,1호선,가산디지털단지,40440,55402,37.4815957375443,126.882559483336
202104,1호선,간석,28119,27083,37.4646879052409,126.693451172704
202104,1호선,개봉,104033,103315,37.4945222528654,126.859102583368
202104,1호선,관악,40780,37550,37.4188017578979,126.909121118476
202104,1호선,광명,17454,14120,37.4163635638303,126.884877197434
202104,1호선,광운대,36947,37225,37.6230335564713,127.06176348127
202104,1호선,구로,85831,87669,37.5024345090279,126.881491595821
202104,1호선,구일,33517,33193,37.4963911827294,126.869920428658
202104,1호선,군포,28112,26182,37.354076121748,126.948484962089
202104,1호선,금정,119271,120103,37.3722878708479,126.943387264162
202104,1호선,금천구청,54593,54237,37.455609978438,126.894514076077
202104,1호선,남영,36639,38193,37.5405646005342,126.971332437837
202104,1호선,노량진,53881,50563,37.5135735646312,126.940826454376
202104,1호선,녹양,23129,22250,37.7593972381027,127.042273911226
202104,1호선,녹천,22572,19538,37.6456959058103,127.050919992127
202104,1호선,당정,26212,25615,37.3444543328447,126.948347418727
202104,1호선,대방,51764,53173,37.5128688879851,126.925248506022
202104,1호선,덕계,14419,13514,37.8187729615258,127.056653419502
202104,1호선,덕정,28910,28356,37.844283985167,127.061969695022
202104,1호선,도봉,30201,28583,37.6803629061562,127.045764016316
202104,1호선,도봉산,70721,49912,37.6891205614059,127.046528790935
202104,1호선,도원,15314,15492,37.468791983109,126.642404388038
202104,1호선,도화,20481,19027,37.4661106428252,126.668375888234
202104,1호선,독산,53857,54345,37.4659873169402,126.889514168718
202104,1호선,동대문,76309,75392,37.5717775660734,127.011167102297
202104,1호선,동두천,11451,15631,37.9278370541411,127.054940223638
202104,1호선,동두천중앙,17824,17701,37.9018057802045,127.056238895955
202104,1호선,동묘앞,89060,92648,37.5733722075697,127.01675118037
202104,1호선,동암,83045,83210,37.4710056673671,126.702935214739
202104,1호선,동인천,77903,75857,37.4759574845683,126.631750522383
202104,1호선,두정,35797,38290,36.8329346310528,127.149020699344
202104,1호선,망월사,38047,39524,37.725963479768,127.046509519875
202104,1호선,명학,32633,32004,37.3852171904558,126.935265701361
202104,1호선,방학,50064,48734,37.6663490420969,127.044424667701
202104,1호선,배방,6514,6834,36.7775631745193,127.052904723378
202104,1호선,백운,35287,35125,37.4832252226726,126.70727338322
202104,1호선,병점,76390,79574,37.2068017946815,127.033243427141
202104,1호선,보산,12423,12611,37.9143185033452,127.057237110508
202104,1호선,봉명,4694,4798,36.8012573235829,127.135835679685
202104,1호선,부개,41539,38929,37.4883181353962,126.740251327956
202104,1호선,부천,188940,190186,37.4840369248427,126.782649695027
202104,1호선,부평,195160,205051,37.4904472744166,126.723486369222
202104,1호선,서동탄,6844,7142,37.1959264123992,127.052133990784
202104,1호선,서빙고,10040,9483,37.5199555398566,126.990048630943
202104,1호선,서울,243856,199044,37.549118478341,126.970484281315
202104,1호선,서울,243856,199044,37.549118478341,126.970484281315
202104,1호선,서정리,37933,40418,37.0570033704623,127.053006355073
202104,1호선,석계,43347,47018,37.6150480846952,127.066118430844
202104,1호선,석수,45925,43905,37.4343424740399,126.902529209911
202104,1호선,성균관대,65602,66437,37.3001863040678,126.972261050259
202104,1호선,성환,20141,21277,36.9167500567322,127.126732155397
202104,1호선,세류,16452,16915,37.2442506519983,127.014111849323
202104,1호선,세마,13891,12751,37.1869917898194,127.043062518202
202104,1호선,소사,50766,48604,37.4824529147477,126.796018552602
202104,1호선,소요산,33477,28419,37.947953996357,127.061213156402
202104,1호선,송내,116071,114206,37.4876747409104,126.752771844443
202104,1호선,송탄,31000,31417,37.0752833781957,127.054299835138
202104,1호선,수원,259500,263817,37.2656768667795,127.000096053009
202104,1호선,시청,62651,64051,37.5654385176408,126.976983237511
202104,1호선,신길,42070,36377,37.5176677017212,126.914336937521
202104,1호선,신도림,19844,20212,37.5087701449787,126.891080501385
202104,1호선,신설동,61657,59932,37.5762451837487,127.023278761358
202104,1호선,신이문,41135,38462,37.604278644666,127.069577322142
202104,1호선,신창,8054,8768,36.7694848050308,126.949921514343
202104,1호선,쌍용,10114,9876,36.793655090373,127.121594290099
202104,1호선,아산,21627,17581,36.7920474174232,127.104115243093
202104,1호선,안양,116228,115514,37.4014349994721,126.92300270344
202104,1호선,양주,42772,41516,37.7736548042753,127.044790945301
202104,1호선,역곡,128251,126684,37.4852888314378,126.811871466794
202104,1호선,영등포,254426,255724,37.5156680341198,126.907665995469
202104,1호선,오류동,60387,56674,37.494359185399,126.844600701673
202104,1호선,오산,63133,62651,37.1458951784684,127.066844907861
202104,1호선,오산대,18915,17480,37.1693006160923,127.063064763281
202104,1호선,옥수,406,257,37.5409877747326,127.018965435917
202104,1호선,온수,32232,30597,37.4921502838112,126.823380714316
202104,1호선,온양온천,27691,27402,36.7804682813951,127.003451110541
202104,1호선,왕십리,75622,87076,37.5612217415191,127.036655378283
202104,1호선,외대앞,39104,38344,37.5954136758127,127.063058800869
202104,1호선,용산,214891,211781,37.5297718014452,126.964741503485
202104,1호선,월계,31657,29465,37.6321089404669,127.058729394991
202104,1호선,응봉,10948,10550,37.5504482266748,127.034927944532
202104,1호선,의왕,38191,38225,37.3211117738404,126.948383028902
202104,1호선,의정부,114289,118206,37.7379901517646,127.045879450143
202104,1호선,이촌,21368,15514,37.522520254623,126.973683151228
202104,1호선,인천,30687,25641,37.4765938446837,126.617089760956
202104,1호선,제기동,94214,97768,37.5781967284885,127.034690599752
202104,1호선,제물포,48439,47155,37.466803102521,126.656869633392
202104,1호선,종각,107963,96735,37.5702140381269,126.983239678933
202104,1호선,종로3가,132169,121460,37.5704266025836,126.99202930223
202104,1호선,종로5가,98086,99195,37.5709075371016,127.001916647342
202104,1호선,주안,101851,89866,37.464767076602,126.679517004054
202104,1호선,중동,42172,40044,37.4866184306426,126.764292213307
202104,1호선,지제,18178,16701,37.0187847572567,127.070485287852
202104,1호선,지행,35853,35739,37.8918774567748,127.055664161171
202104,1호선,직산,4557,4770,36.8713897700414,127.143691456107
202104,1호선,진위,7031,6588,37.1099375555493,127.062366903315
202104,1호선,창동,2,0,37.6532174818989,127.047714954434
202104,1호선,천안,44774,43507,36.8123208138282,127.146822493854
202104,1호선,청량리,223891,227283,37.5802331563072,127.045085886324
202104,1호선,평택,90647,91160,36.9918974768998,127.083288658126
202104,1호선,한남,18263,17578,37.5291881521046,127.008249820572
202104,1호선,화서,33921,33627,37.2848936747156,126.989199634131
202104,1호선,회룡,63853,61965,37.7244219058017,127.047218627472
202105,1호선,가능,42372,40379,37.7483685951812,127.044220735748
202105,1호선,가산디지털단지,49479,68213,37.4815957375443,126.882559483336
202105,1호선,간석,35807,34488,37.4646879052409,126.693451172704
202105,1호선,개봉,131302,130723,37.4945222528654,126.859102583368
202105,1호선,관악,50416,46795,37.4188017578979,126.909121118476
202105,1호선,광명,23458,18653,37.4163635638303,126.884877197434
202105,1호선,광운대,47955,47845,37.6230335564713,127.06176348127
202105,1호선,구로,107416,110427,37.5024345090279,126.881491595821
202105,1호선,구일,40101,38906,37.4963911827294,126.869920428658
202105,1호선,군포,34537,32467,37.354076121748,126.948484962089
202105,1호선,금정,147641,149240,37.3722878708479,126.943387264162
202105,1호선,금천구청,67994,67436,37.455609978438,126.894514076077
202105,1호선,남영,45637,48320,37.5405646005342,126.971332437837
202105,1호선,노량진,64712,60132,37.5135735646312,126.940826454376
202105,1호선,녹양,28835,27916,37.7593972381027,127.042273911226
202105,1호선,녹천,28358,24349,37.6456959058103,127.050919992127
202105,1호선,당정,33081,32173,37.3444543328447,126.948347418727
202105,1호선,대방,63748,66268,37.5128688879851,126.925248506022
202105,1호선,덕계,18130,16970,37.8187729615258,127.056653419502
202105,1호선,덕정,35619,35588,37.844283985167,127.061969695022
202105,1호선,도봉,37181,35184,37.6803629061562,127.045764016316
202105,1호선,도봉산,84139,59457,37.6891205614059,127.046528790935
202105,1호선,도원,19517,19748,37.468791983109,126.642404388038
202105,1호선,도화,26215,24403,37.4661106428252,126.668375888234
202105,1호선,독산,67295,67989,37.4659873169402,126.889514168718
202105,1호선,동대문,96019,94589,37.5717775660734,127.011167102297
